user_id,age,occupation,gender
46615,25,college/grad student,M
37374,27,college/grad student,F
30655,34,self-employed,M
23787,18,K-12 student,M
44712,34,executive/managerial,M
82520,88,executive/managerial,M
42206,28,college/grad student,F
93430,27,sales/marketing,M
63587,28,self-employed,M
59038,18,K-12 student,M
45321,29,college/grad student,M
12652,32,executive/managerial,M
10311,30,college/grad student,M
4823,33,sales/marketing,M
91546,28,college/grad student,M
41793,25,executive/managerial,M
17310,25,college/grad student,M
7563,33,K-12 student,M
63481,33,executive/managerial,M
9827,18,homemaker,F
26874,34,scientist,M
14645,30,academic/educator,M
32940,33,sales/marketing,M
86588,31,college/grad student,F
71787,25,executive/managerial,M
63308,34,college/grad student,M
18076,34,scientist,M
103429,69,academic/educator,F
101093,30,other or not specified,M
77880,29,college/grad student,M
10062,34,executive/managerial,M
15195,26,executive/managerial,M
73123,25,college/grad student,M
85618,28,college/grad student,M
24866,27,executive/managerial,M
98001,31,sales/marketing,M
7885,27,executive/managerial,M
7539,31,K-12 student,M
87526,28,self-employed,F
87790,33,self-employed,M
83544,31,college/grad student,F
49941,10,K-12 student,M
70831,47,executive/managerial,M
24620,30,self-employed,M
91769,31,self-employed,M
37080,26,executive/managerial,M
51533,27,executive/managerial,M
78486,28,other or not specified,M
14716,31,other or not specified,M
64283,41,clerical/admin,F
75026,24,sales/marketing,M
88885,31,executive/managerial,M
15753,33,sales/marketing,M
94900,31,academic/educator,F
78378,30,sales/marketing,M
60751,27,scientist,M
11668,28,artist,M
59686,33,scientist,M
88247,34,sales/marketing,M
34421,31,college/grad student,F
93320,28,sales/marketing,M
8394,32,self-employed,M
26758,29,executive/managerial,M
95201,33,executive/managerial,M
12666,21,K-12 student,M
43431,89,executive/managerial,F
74301,29,college/grad student,M
8144,27,artist,M
42763,25,executive/managerial,M
95822,28,self-employed,F
66106,28,academic/educator,F
58233,26,sales/marketing,M
90434,34,college/grad student,M
5942,24,college/grad student,M
59042,32,executive/managerial,M
87465,25,sales/marketing,F
36631,29,scientist,M
42826,27,academic/educator,M
103105,26,sales/marketing,M
81120,33,K-12 student,M
33720,25,scientist,M
94823,33,sales/marketing,M
84014,34,retired,F
38849,26,scientist,M
58828,29,academic/educator,M
93885,25,programmer,M
91806,32,other or not specified,M
10687,30,college/grad student,M
21139,28,scientist,M
89238,25,executive/managerial,M
81266,32,sales/marketing,M
35068,32,executive/managerial,M
72068,27,executive/managerial,M
100236,29,self-employed,M
19377,30,sales/marketing,M
85621,28,clerical/admin,M
63930,29,scientist,M
47091,50,technician/engineer,M
12847,34,college/grad student,M
60939,32,self-employed,M
40474,32,college/grad student,M
103091,26,homemaker,F
93322,30,executive/managerial,M
54046,32,other or not specified,M
92963,30,college/grad student,M
98894,22,K-12 student,F
7953,33,academic/educator,F
45413,26,college/grad student,M
79692,27,academic/educator,M
33991,29,sales/marketing,M
77867,30,college/grad student,M
35490,25,executive/managerial,M
67323,26,college/grad student,M
84337,26,college/grad student,M
58644,30,sales/marketing,F
68114,25,homemaker,F
6799,30,academic/educator,F
26892,31,retired,F
4576,31,college/grad student,M
40627,21,sales/marketing,M
24925,30,retired,M
32682,25,college/grad student,F
89844,34,sales/marketing,M
30282,34,self-employed,M
101443,35,executive/managerial,M
54186,34,college/grad student,M
74792,33,technician/engineer,M
39556,25,clerical/admin,M
2996,28,other or not specified,M
103199,27,artist,M
3774,25,clerical/admin,M
14233,31,college/grad student,M
94121,33,college/grad student,M
63408,29,college/grad student,M
30251,30,technician/engineer,M
93481,30,college/grad student,M
92301,34,executive/managerial,M
37137,27,executive/managerial,M
17980,28,sales/marketing,M
26087,31,clerical/admin,F
34059,32,college/grad student,M
48829,34,college/grad student,M
2977,31,executive/managerial,M
99308,27,college/grad student,M
103136,28,artist,M
38352,81,retired,F
94109,31,self-employed,M
8216,34,executive/managerial,M
31140,33,K-12 student,M
56358,25,sales/marketing,M
32913,25,sales/marketing,M
8477,30,academic/educator,M
594,27,sales/marketing,M
51045,25,self-employed,M
45616,30,sales/marketing,M
21298,31,executive/managerial,M
37323,31,scientist,M
95500,27,scientist,M
44468,29,scientist,M
37983,26,programmer,M
52466,29,scientist,M
66314,27,academic/educator,F
56954,33,sales/marketing,M
91741,34,college/grad student,M
67882,27,executive/managerial,M
48841,33,scientist,M
14264,29,executive/managerial,M
12183,27,other or not specified,F
101679,31,executive/managerial,M
17778,18,self-employed,M
23248,20,programmer,M
96596,30,college/grad student,M
48073,27,college/grad student,M
26458,27,college/grad student,M
89257,34,self-employed,M
92465,21,scientist,M
75876,27,executive/managerial,M
84291,29,scientist,M
13415,24,K-12 student,M
46609,34,academic/educator,F
57738,33,executive/managerial,M
16340,32,scientist,M
79783,28,sales/marketing,F
59476,25,sales/marketing,M
62111,32,scientist,F
41329,28,sales/marketing,M
62457,34,homemaker,M
48960,32,scientist,M
100020,31,sales/marketing,M
94492,27,self-employed,M
60869,30,executive/managerial,M
92775,38,other or not specified,M
79873,17,K-12 student,M
69378,31,clerical/admin,M
98875,32,clerical/admin,M
61324,34,college/grad student,M
52179,28,executive/managerial,M
95634,18,K-12 student,F
6764,34,executive/managerial,M
65647,27,college/grad student,F
90127,26,college/grad student,F
93810,30,scientist,M
46983,31,scientist,M
58213,33,sales/marketing,M
56395,28,executive/managerial,M
85129,29,scientist,M
29256,33,college/grad student,M
33138,25,college/grad student,M
13078,30,college/grad student,M
18028,32,K-12 student,M
59328,27,sales/marketing,M
20775,26,self-employed,M
34864,34,college/grad student,M
96666,26,scientist,M
17876,32,college/grad student,M
93279,25,college/grad student,M
38219,34,sales/marketing,M
72538,33,scientist,M
12702,25,college/grad student,M
70681,30,self-employed,M
23287,27,self-employed,M
80494,30,artist,M
56815,33,executive/managerial,M
57085,34,college/grad student,M
68196,29,scientist,M
100977,34,self-employed,M
68977,25,sales/marketing,M
34669,33,college/grad student,M
8691,36,sales/marketing,M
98909,29,sales/marketing,M
35675,19,K-12 student,M
29178,32,other or not specified,M
48305,18,K-12 student,M
7243,30,sales/marketing,M
22310,34,other or not specified,F
89451,32,self-employed,M
58702,36,K-12 student,F
13074,32,self-employed,M
23647,27,scientist,F
93438,33,scientist,M
100782,27,executive/managerial,M
80974,26,college/grad student,M
7116,18,scientist,M
17221,31,self-employed,M
35425,31,executive/managerial,M
36436,28,other or not specified,M
39982,25,executive/managerial,M
12429,28,executive/managerial,M
70802,33,other or not specified,M
30473,22,sales/marketing,M
22165,19,other or not specified,M
102359,39,programmer,M
97841,26,college/grad student,M
81702,22,tradesman/craftsman,M
101651,12,K-12 student,M
53509,17,scientist,M
59472,36,executive/managerial,M
44166,18,executive/managerial,M
79391,33,executive/managerial,M
12932,28,college/grad student,M
45434,28,college/grad student,M
22203,18,K-12 student,F
102641,9,scientist,F
30175,27,sales/marketing,F
16674,33,college/grad student,F
96204,22,college/grad student,M
44821,83,college/grad student,F
19105,26,executive/managerial,M
78622,29,scientist,F
99257,27,college/grad student,M
85813,31,sales/marketing,M
39259,21,executive/managerial,M
9734,31,technician/engineer,M
40694,32,college/grad student,M
6728,31,executive/managerial,M
28765,30,college/grad student,M
2326,39,retired,M
29638,18,K-12 student,M
14460,25,self-employed,M
29970,28,college/grad student,M
15884,19,K-12 student,M
79318,25,college/grad student,F
101734,19,K-12 student,M
2505,32,executive/managerial,M
65818,51,executive/managerial,M
15978,33,college/grad student,M
89841,32,sales/marketing,M
19285,17,sales/marketing,M
69260,32,scientist,M
54896,30,scientist,M
6593,29,self-employed,F
103083,27,scientist,M
80352,32,executive/managerial,M
100001,37,college/grad student,M
27077,29,college/grad student,M
79126,26,customer service,M
16784,26,other or not specified,F
28179,27,artist,M
105121,31,college/grad student,M
31102,34,college/grad student,M
2806,25,college/grad student,M
85447,26,sales/marketing,M
53175,27,other or not specified,M
71910,34,executive/managerial,M
37743,33,technician/engineer,M
40323,36,academic/educator,M
54419,21,other or not specified,M
83248,25,homemaker,M
54585,33,college/grad student,M
101394,25,lawyer,M
90178,34,programmer,M
102407,28,other or not specified,M
96053,30,executive/managerial,M
43902,29,college/grad student,F
81906,34,other or not specified,M
10856,33,executive/managerial,M
1974,33,college/grad student,M
102411,26,clerical/admin,M
58711,33,academic/educator,M
22745,26,self-employed,F
29856,26,other or not specified,M
17341,26,self-employed,M
99346,26,scientist,M
59819,29,college/grad student,M
80502,18,other or not specified,M
33037,32,other or not specified,M
99526,34,college/grad student,F
102585,32,other or not specified,M
19246,33,college/grad student,F
62022,49,sales/marketing,M
90164,30,college/grad student,M
43297,18,K-12 student,F
22046,26,executive/managerial,M
65,26,college/grad student,M
29758,26,lawyer,M
83822,32,sales/marketing,M
26587,31,executive/managerial,M
6408,28,executive/managerial,M
15903,32,sales/marketing,M
79259,28,college/grad student,M
98506,30,homemaker,M
73947,18,sales/marketing,M
67990,28,college/grad student,F
49771,25,self-employed,M
18178,25,executive/managerial,M
766,32,scientist,M
67520,34,academic/educator,M
101272,33,scientist,M
91149,30,homemaker,F
45865,30,executive/managerial,M
89670,25,lawyer,M
11476,32,executive/managerial,M
2131,26,college/grad student,M
100321,34,executive/managerial,M
53225,29,college/grad student,F
66934,73,retired,M
102911,40,sales/marketing,M
32305,28,academic/educator,F
83337,32,college/grad student,M
83736,27,college/grad student,M
8030,22,homemaker,M
93095,73,other or not specified,M
96652,25,college/grad student,M
103194,30,sales/marketing,M
17934,26,homemaker,F
44946,18,self-employed,F
54029,24,scientist,M
30506,27,college/grad student,M
72424,58,executive/managerial,M
53588,36,academic/educator,M
68623,34,executive/managerial,F
37922,27,college/grad student,M
34358,25,other or not specified,M
6104,26,college/grad student,M
30918,25,self-employed,M
6909,32,executive/managerial,M
26264,21,college/grad student,M
55480,29,sales/marketing,M
28655,87,retired,F
41163,32,sales/marketing,M
69825,34,college/grad student,F
47826,32,college/grad student,M
76496,53,executive/managerial,M
59419,25,scientist,M
3460,31,college/grad student,M
83599,31,executive/managerial,M
4974,29,artist,M
19636,31,executive/managerial,M
44820,30,college/grad student,M
62009,33,executive/managerial,M
88082,30,college/grad student,M
26011,28,college/grad student,M
17943,28,executive/managerial,F
56329,27,executive/managerial,M
53093,28,other or not specified,M
36655,26,executive/managerial,M
55085,25,sales/marketing,M
18248,31,college/grad student,M
64223,33,self-employed,M
25171,19,artist,F
17988,27,sales/marketing,M
29580,34,executive/managerial,M
21111,33,clerical/admin,F
22639,26,scientist,M
68034,26,academic/educator,M
34585,44,retired,M
13783,25,college/grad student,M
62838,30,college/grad student,M
78743,34,doctor/health care,M
6738,19,sales/marketing,M
68919,33,college/grad student,M
90364,32,sales/marketing,M
15838,47,sales/marketing,M
96454,33,other or not specified,M
7972,34,executive/managerial,M
36996,31,technician/engineer,M
27734,34,executive/managerial,M
51090,29,executive/managerial,M
91540,28,executive/managerial,M
2574,34,K-12 student,M
33808,28,college/grad student,M
98154,42,executive/managerial,M
45345,34,college/grad student,M
36943,34,academic/educator,M
59344,30,scientist,M
60365,25,other or not specified,M
42854,29,sales/marketing,M
28235,29,college/grad student,M
44783,27,academic/educator,M
65625,25,scientist,M
14969,28,other or not specified,M
5402,27,executive/managerial,M
88343,28,other or not specified,M
45362,33,executive/managerial,M
64055,30,executive/managerial,M
74694,34,college/grad student,M
65495,31,college/grad student,M
31101,30,scientist,M
16087,31,executive/managerial,M
53162,33,sales/marketing,M
93683,31,executive/managerial,M
61763,32,technician/engineer,M
9589,30,sales/marketing,M
31116,30,executive/managerial,M
92160,32,executive/managerial,M
23891,26,K-12 student,M
5751,28,college/grad student,M
50424,29,college/grad student,M
63082,25,other or not specified,M
42522,27,other or not specified,M
78409,30,college/grad student,M
72804,25,tradesman/craftsman,M
58628,31,sales/marketing,M
67576,72,executive/managerial,M
70092,32,executive/managerial,M
54838,34,executive/managerial,M
101752,31,executive/managerial,M
17601,28,homemaker,M
98551,28,scientist,M
33577,31,college/grad student,F
58552,25,executive/managerial,M
43819,31,sales/marketing,M
54081,28,college/grad student,M
33612,18,scientist,F
64802,29,sales/marketing,M
101741,33,executive/managerial,M
73988,28,other or not specified,M
93072,29,sales/marketing,M
48901,30,college/grad student,M
77781,26,college/grad student,F
103687,36,technician/engineer,M
61249,29,sales/marketing,M
32334,29,college/grad student,M
99393,32,executive/managerial,M
75373,26,other or not specified,M
60458,30,executive/managerial,M
16704,29,self-employed,M
66377,44,scientist,F
96231,33,college/grad student,M
50549,28,college/grad student,M
7143,26,other or not specified,M
90597,32,sales/marketing,M
61457,26,programmer,M
2835,29,sales/marketing,M
25531,31,college/grad student,M
36715,28,executive/managerial,M
41907,31,college/grad student,F
15588,26,college/grad student,F
94033,30,K-12 student,F
35336,25,scientist,F
92876,18,K-12 student,M
63610,29,college/grad student,M
79157,28,college/grad student,M
65068,25,customer service,M
65219,33,sales/marketing,M
58010,27,scientist,M
18476,31,executive/managerial,M
73804,18,sales/marketing,M
88531,22,tradesman/craftsman,M
24698,29,scientist,M
73735,33,executive/managerial,M
3358,27,unemployed,M
66785,30,self-employed,M
96611,32,executive/managerial,M
66143,39,artist,M
77753,20,sales/marketing,M
53535,34,other or not specified,M
28938,28,executive/managerial,M
74832,28,sales/marketing,M
19752,29,sales/marketing,M
68370,29,college/grad student,F
